NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
693999,1886,.27473915E-02,.54385050E-02,.90899467E-02,6.3114340,328.33512
694999,1888,.27474200E-02,.27671843E-02,.88300705E-02,6.3202641,328.43949
695999,1888,.27448058E-02,.92795485E-03,.89519024E-02,6.3292160,328.90468
696999,1894,.27473415E-02,.45121954E-02,.89280605E-02,6.3381441,328.30515
697999,1905,.27537420E-02,.72148716E-02,.89750290E-02,6.3471191,326.83499
698999,1918,.27672123E-02,.12169468E-01,.91319084E-02,6.3562510,325.04370
699999,1929,.27779509E-02,.10284220E-01,.93190670E-02,6.3655701,323.62769
700999,1941,.27885162E-02,.10184217E-01,.90761185E-02,6.3746462,322.04607
701999,1944,.27898058E-02,.36938232E-02,.89018345E-02,6.3835480,321.98826
702999,1945,.27877422E-02,.13390757E-02,.89020729E-02,6.3924501,322.26822
703999,1946,.27853367E-02,.10943104E-02,.91018677E-02,6.4015520,322.55795
704999,1957,.27911386E-02,.68756173E-02,.91431141E-02,6.4106951,321.16698
705999,1962,.27955879E-02,.59323529E-02,.91490746E-02,6.4198442,320.78934
706999,1969,.27988016E-02,.50677100E-02,.91919899E-02,6.4290361,320.08372
707999,1972,.28001931E-02,.37839848E-02,.88899136E-02,6.4379261,320.02891
708999,1985,.28106069E-02,.10183569E-01,.90169907E-02,6.4469430,318.33608
709999,1991,.28163709E-02,.69030281E-02,.89271069E-02,6.4558702,317.79677
710999,1992,.28166128E-02,.29883496E-02,.90279579E-02,6.4648981,318.07818
711999,1998,.28201108E-02,.53071492E-02,.89149475E-02,6.4738131,317.54085
712999,2012,.28301448E-02,.99743475E-02,.90470314E-02,6.4828601,315.72689
713999,2021,.28382658E-02,.86285878E-02,.89919567E-02,6.4918520,314.72794
714999,2035,.28523142E-02,.12882831E-01,.92160702E-02,6.5010681,312.96174
715999,2050,.28655965E-02,.12362417E-01,.10138988E-01,6.5112071,311.10865
716999,2056,.28707436E-02,.65560411E-02,.89938641E-02,6.5202010,310.61020
717999,2067,.28815104E-02,.10601294E-01,.91872215E-02,6.5293882,309.35780
718999,2072,.28842668E-02,.48634216E-02,.91688633E-02,6.5385571,309.02887
719999,2087,.28982040E-02,.12918974E-01,.91750622E-02,6.5477321,307.19123
720999,2096,.29092202E-02,.10840924E-01,.90470314E-02,6.5567791,306.26665
721999,2102,.29144535E-02,.66876063E-02,.91209412E-02,6.5659001,305.79852
722999,2113,.29240474E-02,.98508747E-02,.90599060E-02,6.5749600,304.59210
723999,2119,.29298723E-02,.71412579E-02,.89821815E-02,6.5839422,304.12593
724999,2147,.29607799E-02,.25337821E-01,.94399452E-02,6.5933821,300.50406
725999,2156,.29668938E-02,.73994833E-02,.90479851E-02,6.6024301,299.63273
726999,2161,.29693133E-02,.47258533E-02,.89619160E-02,6.6113920,299.32993
727999,2165,.29706870E-02,.39694058E-02,.89371204E-02,6.6203291,299.16855
728999,2178,.29820514E-02,.11255294E-01,.93648434E-02,6.6296940,297.76397
729999,2181,.29828345E-02,.35537002E-02,.91331005E-02,6.6388271,297.75490
730999,2188,.29869968E-02,.60254972E-02,.89929104E-02,6.6478200,297.18308
731999,2190,.29861489E-02,.23663224E-02,.89001656E-02,6.6567202,297.30310
732999,2198,.29929895E-02,.80003429E-02,.91269016E-02,6.6658471,296.60290
733999,2208,.29998464E-02,.80259240E-02,.91609955E-02,6.6750081,295.63514
734999,2214,.30081252E-02,.90847910E-02,.91578960E-02,6.6841660,295.22035
735999,2220,.30123044E-02,.60839925E-02,.92401505E-02,6.6934061,294.81137
736999,2224,.30140580E-02,.43047022E-02,.89199543E-02,6.7023261,294.66126
737999,2231,.30191579E-02,.67777965E-02,.89230537E-02,6.7112491,294.10673
738999,2237,.30239236E-02,.65409906E-02,.89879036E-02,6.7202370,293.69268
739999,2248,.30342039E-02,.10631288E-01,.94931126E-02,6.7297301,292.63549
740999,2258,.30424412E-02,.91380668E-02,.91810226E-02,6.7389112,291.70711
741999,2267,.30480945E-02,.72371519E-02,.90658665E-02,6.7479770,290.91312
742999,2272,.30503432E-02,.47189386E-02,.89590549E-02,6.7569361,290.64342
743999,2282,.30595188E-02,.98769695E-02,.91140270E-02,6.7660501,289.73045
744999,2286,.30619877E-02,.48988347E-02,.88999271E-02,6.7749500,289.59207
745999,2293,.30673009E-02,.70256147E-02,.89261532E-02,6.7838762,289.06768
746999,2304,.30779706E-02,.11037590E-01,.90379715E-02,6.7929142,288.03843
747999,2305,.30767061E-02,.21321003E-02,.89418888E-02,6.8018560,288.28951
748999,2309,.30805510E-02,.59565169E-02,.89659691E-02,6.8108220,288.15765
749999,2320,.30883979E-02,.89657375E-02,.89931488E-02,6.8198152,287.13773
750999,2325,.30931375E-02,.66478660E-02,.90329647E-02,6.8288481,286.88505
751999,2334,.31021068E-02,.98380158E-02,.90589523E-02,6.8379071,286.13155
752999,2337,.31032281E-02,.39464619E-02,.89950562E-02,6.8469021,286.13137
753999,2337,.31004259E-02,.99036500E-03,.90320110E-02,6.8559341,286.50881
754999,2338,.30981546E-02,.13855929E-02,.90179443E-02,6.8649521,286.76003
755999,2338,.30949098E-02,.64507666E-03,.88319778E-02,6.8737841,287.12896
756999,2340,.30939973E-02,.24041689E-02,.88670254E-02,6.8826511,287.24774
757999,2342,.30940694E-02,.31486594E-02,.88770390E-02,6.8915281,287.36672
758999,2350,.30991342E-02,.69382096E-02,.90949535E-02,6.9006231,286.74291
759999,2358,.31076771E-02,.95917162E-02,.89759827E-02,6.9095991,286.11835
760999,2371,.31181261E-02,.11059393E-01,.90360641E-02,6.9186351,284.88377
761999,2390,.31328218E-02,.14316224E-01,.92329979E-02,6.9278681,282.94109
762999,2397,.31390305E-02,.78700396E-02,.89569092E-02,6.9368250,282.45930
763999,2402,.31435815E-02,.66159765E-02,.88720322E-02,6.9456971,282.21738
764999,2402,.31413306E-02,.14216598E-02,.88369846E-02,6.9545341,282.57644
765999,2414,.31526068E-02,.11778866E-01,.93529224E-02,6.9638870,281.51528
766999,2416,.31517154E-02,.24689012E-02,.88951588E-02,6.9727821,281.63575
767999,2419,.31523589E-02,.36459128E-02,.88648796E-02,6.9816470,281.63543
768999,2430,.31632054E-02,.11493369E-01,.89931488E-02,6.9906402,280.69002
769999,2442,.31724901E-02,.10312396E-01,.27815819E-01,7.0184560,280.38760
770999,2450,.31795079E-02,.85832035E-02,.91440678E-02,7.0276000,279.81322
771999,2460,.31856856E-02,.79486856E-02,.92580318E-02,7.0368581,279.01428
772999,2460,.31829492E-02,.10704363E-02,.89690685E-02,7.0458272,279.36991
773999,2461,.31806728E-02,.14210176E-02,.89509487E-02,7.0547781,279.60829
774999,2463,.31806686E-02,.31774317E-02,.89008808E-02,7.0636790,279.72800
775999,2470,.31850170E-02,.65550593E-02,.89740753E-02,7.0726531,279.26958
776999,2475,.31882760E-02,.57172516E-02,.88799000E-02,7.0815330,279.04101
777999,2483,.31941250E-02,.77387753E-02,.90651512E-02,7.0905981,278.47517
778999,2493,.32030635E-02,.10157224E-01,.90119839E-02,7.0996101,277.68218
779999,2503,.32102057E-02,.87739221E-02,.90138912E-02,7.1086240,276.89553
780999,2521,.32256899E-02,.15303408E-01,.91061592E-02,7.1177301,275.21984
781999,2534,.32356192E-02,.10990391E-01,.91769695E-02,7.1269071,274.12436
782999,2543,.32436394E-02,.95154162E-02,.89910030E-02,7.1358981,273.47354
783999,2548,.32459982E-02,.50928942E-02,.90370178E-02,7.1449351,273.26853
784999,2559,.32551556E-02,.10434580E-01,.90358257E-02,7.1539710,272.40722
785999,2574,.32687385E-02,.13931257E-01,.92990398E-02,7.1632700,271.13005
786999,2583,.32763670E-02,.92723555E-02,.90160370E-02,7.1722860,270.50042
787999,2585,.32776396E-02,.42792062E-02,.90370178E-02,7.1813231,270.62615
788999,2591,.32821773E-02,.68578778E-02,.89409351E-02,7.1902640,270.31896
789999,2595,.32834144E-02,.42594816E-02,.89230537E-02,7.1991870,270.22613
790999,2606,.32915526E-02,.97207559E-02,.90320110E-02,7.2082191,269.39267
791999,2612,.32969712E-02,.75830177E-02,.90670586E-02,7.2172861,269.09535
792999,2622,.33045791E-02,.93300388E-02,.90138912E-02,7.2263000,268.37629
793999,2623,.33033464E-02,.23258340E-02,.89910030E-02,7.2352910,268.60501
794999,2628,.33060369E-02,.54422697E-02,.89700222E-02,7.2442610,268.41255
795999,2629,.33033980E-02,.12054890E-02,.88651180E-02,7.2531261,268.63604
796999,2631,.33017522E-02,.19917245E-02,.89569092E-02,7.2620831,268.75780
797999,2641,.33089848E-02,.90733357E-02,.91450214E-02,7.2712281,268.04979
798999,2661,.33239681E-02,.15280671E-01,.91869831E-02,7.2804151,266.31654
799999,2679,.33455768E-02,.20610888E-01,.91431141E-02,7.2895582,264.81041
800999,2693,.33607266E-02,.15480566E-01,.92248917E-02,7.2987831,263.72918
801999,2714,.33829868E-02,.21213374E-01,.92060566E-02,7.3079891,261.96206
802999,2722,.33897201E-02,.87897709E-02,.89590549E-02,7.3169482,261.49085
803999,2731,.33969870E-02,.92323611E-02,.89948177E-02,7.3259430,260.92536
804999,2749,.34154012E-02,.18220388E-01,.93080997E-02,7.3352511,259.49818
805999,2764,.34274127E-02,.13096646E-01,.91209412E-02,7.3443720,258.37097
806999,2782,.34426527E-02,.15726047E-01,.91800690E-02,7.3535521,256.97255
807999,2795,.34562845E-02,.14457168E-01,.90808868E-02,7.3626330,256.05894
808999,2797,.34567186E-02,.38074438E-02,.90041161E-02,7.3716371,256.18350
809999,2801,.34568500E-02,.35631790E-02,.89828968E-02,7.3806200,256.11884
810999,2811,.34622745E-02,.78561176E-02,.91900826E-02,7.3898101,255.49920
811999,2818,.34674481E-02,.76631926E-02,.91559887E-02,7.3989661,255.16193
812999,2828,.34736626E-02,.85198530E-02,.91071129E-02,7.4080732,254.54642
813999,2839,.34858712E-02,.13411452E-01,.90458393E-02,7.4171190,253.84104
814999,2848,.34910602E-02,.77149098E-02,.90129375E-02,7.4261320,253.32288
815999,2852,.34914408E-02,.38016359E-02,.90451241E-02,7.4351771,253.26528
816999,2859,.34947388E-02,.61858964E-02,.90270042E-02,7.4442041,252.93369
817999,2862,.34964704E-02,.49111715E-02,.89318752E-02,7.4531360,252.96391
818999,2864,.34970617E-02,.39807469E-02,.88660717E-02,7.4620020,253.08276
819999,2872,.35023033E-02,.77952026E-02,.90880394E-02,7.4710901,252.66436
820999,2872,.34983986E-02,.29648927E-03,.88660717E-02,7.4799562,252.96420
821999,2873,.34957008E-02,.12808551E-02,.88608265E-02,7.4888170,253.17310
822999,2882,.35006280E-02,.75507938E-02,.90870857E-02,7.4979041,252.66532
823999,2898,.35150959E-02,.15422105E-01,.91149807E-02,7.5070190,251.53436
824999,2900,.35130396E-02,.18187096E-02,.88851452E-02,7.5159042,251.65321
825999,2910,.35173323E-02,.70588019E-02,.90539455E-02,7.5249581,251.06467
826999,2919,.35234275E-02,.85580254E-02,.93069077E-02,7.5342650,250.57690
827999,2929,.35304099E-02,.93048750E-02,.93030930E-02,7.5435681,250.00400
828999,2938,.35355354E-02,.77794353E-02,.89869499E-02,7.5525551,249.51195
829999,2940,.35340218E-02,.22792264E-02,.88660717E-02,7.5614212,249.62977
830999,2945,.35361656E-02,.53154966E-02,.90579987E-02,7.5704792,249.49163
831999,2949,.35374236E-02,.45828220E-02,.89888573E-02,7.5794680,249.43878
832999,2949,.35353407E-02,.18023875E-02,.90119839E-02,7.5884800,249.73536
833999,2952,.35337892E-02,.22414064E-02,.90141296E-02,7.5974941,249.77019
834999,2962,.35405143E-02,.91492712E-02,.90599060E-02,7.6065540,249.19811
835999,2968,.35455764E-02,.77724021E-02,.89540482E-02,7.6155081,248.97169
836999,2981,.35554210E-02,.11785491E-01,.92270374E-02,7.6247351,248.15303
837999,3001,.35693903E-02,.15261715E-01,.94978809E-02,7.6342330,246.75540
838999,3009,.35730017E-02,.65993157E-02,.90241432E-02,7.6432571,246.36994
839999,3019,.35794003E-02,.89478266E-02,.90038776E-02,7.6522610,245.81780
840999,3027,.35850123E-02,.82991175E-02,.89781284E-02,7.6612391,245.43553
841999,3034,.35888350E-02,.68036829E-02,.91018677E-02,7.6703410,245.14248
842999,3037,.35886912E-02,.34676376E-02,.89051723E-02,7.6792462,245.17707
843999,3037,.35855381E-02,.92748171E-03,.88448524E-02,7.6880910,245.45946
844999,3043,.35882149E-02,.58473644E-02,.90129375E-02,7.6971040,245.24749
845999,3056,.35992944E-02,.12961475E-01,.91211796E-02,7.7062252,244.46083
846999,3057,.35970730E-02,.17178144E-02,.88639259E-02,7.7150891,244.65943
847999,3059,.35967800E-02,.33485756E-02,.88770390E-02,7.7239661,244.77574
848999,3067,.36002687E-02,.65587225E-02,.91149807E-02,7.7330811,244.40520
849999,3076,.36066708E-02,.90420244E-02,.90389252E-02,7.7421200,243.95229
850999,3083,.36096177E-02,.61144537E-02,.89471340E-02,7.7510672,243.66207
851999,3085,.36076019E-02,.18921607E-02,.88939667E-02,7.7599611,243.77849
852999,3098,.36171298E-02,.11734906E-01,.93998909E-02,7.7693610,243.01699
853999,3099,.36143046E-02,.12044035E-02,.90620518E-02,7.7784231,243.21942
854999,3108,.36206237E-02,.90171576E-02,.89809895E-02,7.7874041,242.77257
855999,3124,.36303977E-02,.11987100E-01,.91710091E-02,7.7965751,241.77369
856999,3127,.36292862E-02,.26778691E-02,.90320110E-02,7.8056071,241.81406
857999,3127,.36260450E-02,.84835976E-03,.88829994E-02,7.8144901,242.08925
858999,3127,.36225469E-02,.62118517E-03,.88610649E-02,7.8233511,242.36377
859999,3131,.36229518E-02,.39707223E-02,.90370178E-02,7.8323882,242.32373
860999,3138,.36255145E-02,.58294691E-02,.89869499E-02,7.8413751,242.04311
861999,3144,.36300717E-02,.75538151E-02,.89449883E-02,7.8503201,241.84180
862999,3149,.36314179E-02,.47918169E-02,.89528561E-02,7.8592730,241.72069
863999,3161,.36426179E-02,.13308251E-01,.91960430E-02,7.8684690,241.05494
864999,3164,.36421995E-02,.32806789E-02,.89321136E-02,7.8774011,241.09229
865999,3165,.36403421E-02,.20336534E-02,.88808537E-02,7.8862820,241.28534
866999,3167,.36394687E-02,.28831808E-02,.89030266E-02,7.8951850,241.40020
867999,3175,.36463248E-02,.95905315E-02,.91111660E-02,7.9042962,241.04991
868999,3184,.36519814E-02,.85619327E-02,.90179443E-02,7.9133141,240.62042
869999,3190,.36546000E-02,.59301359E-02,.89550018E-02,7.9222691,240.42472
870999,3197,.36580890E-02,.66934805E-02,.92329979E-02,7.9315021,240.16052
871999,3201,.36583869E-02,.39179007E-02,.90069771E-02,7.9405091,240.12288
872999,3202,.36565800E-02,.20809176E-02,.88899136E-02,7.9493990,240.31415
873999,3203,.36537256E-02,.11618630E-02,.88691711E-02,7.9582682,240.50468
874999,3204,.36514736E-02,.16832149E-02,.90248585E-02,7.9672930,240.69978
875999,3206,.36492827E-02,.17322970E-02,.89039803E-02,7.9761970,240.81348
876999,3213,.36549380E-02,.86089199E-02,.89681149E-02,7.9851651,240.54160
877999,3221,.36595270E-02,.76840531E-02,.90088844E-02,7.9941740,240.19502
878999,3226,.36630439E-02,.67509224E-02,.90670586E-02,8.0032411,240.08235
879999,3228,.36606689E-02,.15730134E-02,.89240074E-02,8.0121651,240.19617
880999,3233,.36630006E-02,.57149129E-02,.89449883E-02,8.0211101,240.08004
881999,3234,.36608108E-02,.17316376E-02,.89190006E-02,8.0300291,240.27019
882999,3247,.36685205E-02,.10468473E-01,.92480183E-02,8.0392771,239.55164
883999,3258,.36760886E-02,.10358663E-01,.90320110E-02,8.0483091,238.98389
884999,3268,.36823389E-02,.92076224E-02,.90138912E-02,8.0573230,238.49479
885999,3277,.36888926E-02,.94888726E-02,.91431141E-02,8.0664661,238.08752
886999,3300,.37071397E-02,.19874090E-01,.92160702E-02,8.0756822,236.64196
887999,3317,.37189453E-02,.14190471E-01,.91090202E-02,8.0847912,235.65326
888999,3329,.37275051E-02,.11328623E-01,.90298653E-02,8.0938210,235.03688
889999,3342,.37374541E-02,.12582103E-01,.91941357E-02,8.1030152,234.35704
890999,3347,.37389294E-02,.50519841E-02,.89387894E-02,8.1119540,234.25297
891999,3359,.37488260E-02,.12566676E-01,.90880394E-02,8.1210420,233.64859
892999,3378,.37648413E-02,.18050472E-01,.93581676E-02,8.1304002,232.55640
893999,3390,.37737774E-02,.11753693E-01,.90949535E-02,8.1394951,231.96361
894999,3396,.37771449E-02,.67876562E-02,.90348721E-02,8.1485300,231.79641
895999,3397,.37745426E-02,.14454849E-02,.88479519E-02,8.1573780,231.97739
896999,3408,.37832093E-02,.11548622E-01,.91850758E-02,8.1665630,231.46263
897999,3411,.37849437E-02,.53406518E-02,.88989735E-02,8.1754620,231.50387
898999,3423,.37942428E-02,.12144809E-01,.90460777E-02,8.1845081,230.91885
899999,3429,.37967178E-02,.60217803E-02,.88920593E-02,8.1934001,230.75090
900999,3446,.38110198E-02,.16682825E-01,.93050003E-02,8.2027051,229.83285
901999,3469,.38332355E-02,.23849532E-01,.92039108E-02,8.2119091,228.51075
902999,3483,.38438898E-02,.13454091E-01,.90470314E-02,8.2209561,227.80994
903999,3507,.38658560E-02,.23701288E-01,.92508793E-02,8.2302070,226.44920
904999,3527,.38830143E-02,.19394051E-01,.92420578E-02,8.2394490,225.37124
905999,3538,.38893162E-02,.95925591E-02,.89650154E-02,8.2484140,224.88935
906999,3552,.38975190E-02,.11329278E-01,.90539455E-02,8.2574680,224.21629
907999,3561,.39048765E-02,.10578107E-01,.92051029E-02,8.2666731,223.87804
908999,3584,.39211734E-02,.18718698E-01,.92129707E-02,8.2758861,222.63611
909999,3594,.39294240E-02,.11429217E-01,.89759827E-02,8.2848620,222.23439
910999,3602,.39338764E-02,.79856199E-02,.89259148E-02,8.2937880,221.96129
911999,3607,.39353681E-02,.52942552E-02,.92661381E-02,8.3030541,221.88974
912999,3611,.39364948E-02,.49640259E-02,.89249611E-02,8.3119791,221.87299
913999,3612,.39348708E-02,.24522158E-02,.88720322E-02,8.3208511,222.04601
914999,3622,.39391195E-02,.78224265E-02,.90329647E-02,8.3298841,221.65035
915999,3625,.39391994E-02,.40122766E-02,.90000629E-02,8.3388841,221.69930
916999,3629,.39407056E-02,.53203742E-02,.88999271E-02,8.3477840,221.68209
917999,3634,.39436136E-02,.66102880E-02,.89530945E-02,8.3567371,221.60301
918999,3640,.39451640E-02,.53684249E-02,.91059208E-02,8.3658431,221.46501
919999,3644,.39456410E-02,.43839354E-02,.88899136E-02,8.3747330,221.44780
920999,3656,.39540439E-02,.11684753E-01,.90920925E-02,8.3838251,220.93305
921999,3660,.39545843E-02,.44522847E-02,.90169907E-02,8.3928421,220.91978
922999,3662,.39525676E-02,.20932076E-02,.91180801E-02,8.4019601,221.03442
923999,3667,.39553391E-02,.65133889E-02,.89328289E-02,8.4108930,220.95625
924999,3669,.39528207E-02,.16258451E-02,.88901520E-02,8.4197831,221.06463
925999,3672,.39515436E-02,.27701846E-02,.88698864E-02,8.4286530,221.10983
926999,3679,.39541616E-02,.63784390E-02,.91240406E-02,8.4377770,220.91197
927999,3689,.39587682E-02,.82291089E-02,.89929104E-02,8.4467700,220.52504
928999,3695,.39605441E-02,.56085606E-02,.89402199E-02,8.4557102,220.38624
929999,3700,.39631077E-02,.63446614E-02,.90248585E-02,8.4647350,220.31189
930999,3704,.39633276E-02,.41678528E-02,.89640617E-02,8.4736991,220.29787
931999,3709,.39649800E-02,.55033836E-02,.88908672E-02,8.4825900,220.22029
932999,3715,.39677269E-02,.65278134E-02,.89421272E-02,8.4915321,220.08268
933999,3724,.39727497E-02,.86590191E-02,.91409683E-02,8.5006731,219.76659
934999,3735,.39789236E-02,.97453634E-02,.91550350E-02,8.5098281,219.33028
935999,3743,.39825631E-02,.73854475E-02,.92110634E-02,8.5190392,219.08019
936999,3751,.39888613E-02,.98840120E-02,.89600086E-02,8.5279992,218.82468
937999,3760,.39944658E-02,.92458616E-02,.91879368E-02,8.5371871,218.51566
938999,3778,.40068716E-02,.15643551E-01,.94039440E-02,8.5465910,217.67339
939999,3790,.40119241E-02,.87561558E-02,.92260838E-02,8.5558171,217.19134
940999,3792,.40098325E-02,.20437309E-02,.89669228E-02,8.5647840,217.29977
941999,3794,.40079764E-02,.22613981E-02,.88939667E-02,8.5736780,217.40624
942999,3800,.40092908E-02,.52474544E-02,.89099407E-02,8.5825880,217.27499
943999,3802,.40072932E-02,.21235349E-02,.88810921E-02,8.5914690,217.38089
944999,3805,.40069572E-02,.36897659E-02,.90050697E-02,8.6004741,217.43038
945999,3807,.40049990E-02,.21545667E-02,.88438988E-02,8.6093180,217.53510
946999,3817,.40084284E-02,.72525996E-02,.90260506E-02,8.6183441,217.17008
947999,3820,.40084283E-02,.40083128E-02,.88579655E-02,8.6272020,217.21578
948999,3821,.40062957E-02,.19846727E-02,.90110302E-02,8.6362131,217.38350
949999,3827,.40092845E-02,.68456099E-02,.89039803E-02,8.6451170,217.25290
950999,3832,.40114942E-02,.61106776E-02,.89409351E-02,8.6540580,217.18253
951999,3834,.40115239E-02,.40397820E-02,.88891983E-02,8.6629472,217.28768
952999,3841,.40168086E-02,.90478523E-02,.90239048E-02,8.6719711,217.10181
953999,3850,.40205608E-02,.75964466E-02,.89530945E-02,8.6809242,216.79763
954999,3864,.40304663E-02,.13480264E-01,.91609955E-02,8.6900852,216.20860
955999,3867,.40306691E-02,.42243051E-02,.89969635E-02,8.6990821,216.25779
956999,3876,.40334471E-02,.66892498E-02,.90098381E-02,8.7080920,215.95888
957999,3881,.40361844E-02,.66557294E-02,.89070797E-02,8.7169991,215.89004
958999,3886,.40364753E-02,.43152319E-02,.90091228E-02,8.7260082,215.82387
959999,3886,.40330135E-02,.71309747E-03,.90358257E-02,8.7350440,216.04735
960999,3890,.40337222E-02,.47141118E-02,.88930130E-02,8.7439370,216.03593
961999,3897,.40358878E-02,.61170449E-02,.89340210E-02,8.7528710,215.85249
962999,3898,.40341018E-02,.23159369E-02,.88050365E-02,8.7616761,216.01195
963999,3899,.40318326E-02,.18465551E-02,.90289116E-02,8.7707050,216.17685
964999,3902,.40303953E-02,.26449134E-02,.88551044E-02,8.7795601,216.22198
965999,3915,.40377837E-02,.11167545E-01,.90730190E-02,8.7886331,215.69753
966999,3924,.40423397E-02,.84434570E-02,.90599060E-02,8.7976930,215.40447
967999,3942,.40543366E-02,.15655291E-01,.92480183E-02,8.8069410,214.60607
968999,3950,.40592315E-02,.87974661E-02,.90789795E-02,8.8160200,214.37436
969999,3959,.40625835E-02,.73107434E-02,.89509487E-02,8.8249710,214.08412
970999,3964,.40619684E-02,.34652614E-02,.90432167E-02,8.8340142,214.02204
971999,3967,.40630500E-02,.51133147E-02,.88689327E-02,8.8428831,214.06821
972999,3971,.40638364E-02,.48282408E-02,.89139938E-02,8.8517971,214.05924
973999,3979,.40677061E-02,.78328795E-02,.89809895E-02,8.8607781,213.82779
974999,3985,.40704957E-02,.67875566E-02,.90589523E-02,8.8698370,213.71077
975999,3987,.40687243E-02,.23416659E-02,.88341236E-02,8.8786712,213.81185
976999,3989,.40678640E-02,.32281779E-02,.88579655E-02,8.8875291,213.91340
977999,3994,.40678085E-02,.40135432E-02,.89159012E-02,8.8964450,213.84880
978999,4008,.40785155E-02,.14550004E-01,.91459751E-02,8.9055910,213.28979
979999,4021,.40888692E-02,.14225160E-01,.90250969E-02,8.9146161,212.78685
980999,4036,.40985418E-02,.13577650E-01,.90579987E-02,8.9236741,212.17826
981999,4045,.41043174E-02,.97702066E-02,.91049671E-02,8.9327791,211.90230
982999,4063,.41180346E-02,.17588295E-01,.91040134E-02,8.9418831,211.13892
983999,4081,.41325707E-02,.18421491E-01,.91359615E-02,8.9510190,210.38294
984999,4086,.41357429E-02,.72572293E-02,.88701248E-02,8.9598892,210.32276
985999,4103,.41474278E-02,.15657037E-01,.92778206E-02,8.9691670,209.63105
986999,4108,.41492438E-02,.59398344E-02,.88911057E-02,8.9780581,209.57253
987999,4110,.41459810E-02,.92559912E-03,.88660717E-02,8.9869242,209.67303
988999,4114,.41472717E-02,.54224672E-02,.88918209E-02,8.9958160,209.66767
989999,4120,.41484315E-02,.52954903E-02,.90191364E-02,9.0048351,209.55912
990999,4129,.41518368E-02,.75230169E-02,.89399815E-02,9.0137751,209.29030
991999,4141,.41598580E-02,.12108924E-01,.93789101E-02,9.0231540,208.87479
992999,4143,.41589292E-02,.32375202E-02,.89831352E-02,9.0321372,208.97745
993999,4149,.41601120E-02,.53346067E-02,.89349747E-02,9.0410721,208.86860
994999,4156,.41631768E-02,.72095788E-02,.90298653E-02,9.0501020,208.70981
995999,4160,.41638494E-02,.48331158E-02,.88880062E-02,9.0589900,208.70519
996999,4166,.41675829E-02,.78861930E-02,.90780258E-02,9.0680680,208.60039
997999,4174,.41714910E-02,.80677736E-02,.89139938E-02,9.0769820,208.38785
998999,4181,.41725957E-02,.52751204E-02,.89471340E-02,9.0859292,208.22881
999999,4181,.41705953E-02,.21722481E-02,.87859631E-02,9.0947151,208.43016
1000999,4181,.41669500E-02,.52162711E-03,.89709759E-02,9.1036861,208.63576
1001999,4185,.41655631E-02,.27772396E-02,.88729858E-02,9.1125591,208.63079
1002999,4189,.41657150E-02,.43179160E-02,.88639259E-02,9.1214230,208.62561
1003999,4194,.41670273E-02,.54832505E-02,.89311600E-02,9.1303542,208.57003
1004999,4199,.41692128E-02,.63634771E-02,.89709759E-02,9.1393251,208.51548
1005999,4207,.41715064E-02,.64765421E-02,.90148449E-02,9.1483400,208.30685
1006999,4211,.41734795E-02,.61585029E-02,.89399815E-02,9.1572800,208.30365
1007999,4213,.41733937E-02,.40869222E-02,.90260506E-02,9.1663060,208.40564
1008999,4219,.41742952E-02,.50830541E-02,.89571476E-02,9.1752632,208.29957
1009999,4223,.41770488E-02,.69554110E-02,.89588165E-02,9.1842220,208.29676
1010999,4228,.41779904E-02,.51289686E-02,.88942051E-02,9.1931162,208.24104
1011999,4229,.41758341E-02,.19958480E-02,.90138912E-02,9.2021301,208.39376
1012999,4239,.41795175E-02,.79071280E-02,.90038776E-02,9.2111340,208.08384
1013999,4245,.41820124E-02,.67093380E-02,.89390278E-02,9.2200730,207.97835
1014999,4245,.41782919E-02,.40574773E-03,.88310242E-02,9.2289040,208.17755
1015999,4252,.41802006E-02,.61174420E-02,.91271400E-02,9.2380311,208.02517
1016999,4257,.41816842E-02,.56890562E-02,.89018345E-02,9.2469330,207.97019
1017999,4260,.41809953E-02,.34804366E-02,.88851452E-02,9.2558181,208.01691
1018999,4261,.41788271E-02,.19715935E-02,.89709759E-02,9.2647891,208.16748
1019999,4268,.41813760E-02,.67786846E-02,.90539455E-02,9.2738431,208.01395
1020999,4271,.41790924E-02,.18498457E-02,.88930130E-02,9.2827361,208.06065
1021999,4277,.41822267E-02,.73823006E-02,.89061260E-02,9.2916422,207.95508
1022999,4286,.41883993E-02,.10496789E-01,.91259480E-02,9.3007681,207.70269
1023999,4287,.41860174E-02,.17493658E-02,.88410378E-02,9.3096092,207.84946
1024999,4288,.41828992E-02,.98980668E-03,.89688301E-02,9.3185780,207.99901
1025999,4289,.41801673E-02,.13799797E-02,.89290142E-02,9.3275070,208.14759
1026999,4293,.41795893E-02,.35865870E-02,.91071129E-02,9.3366141,208.14799
1027999,4294,.41762347E-02,.73106040E-03,.89118481E-02,9.3455260,208.29597
1028999,4304,.41809914E-02,.90709041E-02,.90529919E-02,9.3545790,207.99159
1029999,4311,.41822404E-02,.54673935E-02,.90830326E-02,9.3636620,207.84028
